topk,Triton [FP16],Flash-2
0.000000,0.155165,43.619839
5.000000,1.722675,43.155457
10.000000,3.235992,43.277824
15.000000,4.602988,43.526146
20.000000,6.001664,43.610626
25.000000,7.446443,43.610622
30.000000,8.825856,43.657730
35.000000,10.305763,43.291649
40.000000,11.712895,43.142143
45.000000,13.072968,43.162109
